xls,site_name,proxy,doi,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,,modern_latitude,modern_longitude
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,14600,,,289.22,118.37,76.85,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,14628,,,287.06,120.24,77.32,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,14700,,,272.6,109.49,72.42,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,14800,,,320.78,145.84,89.7,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,14800,,,344.38,160.14,97.62,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,14800,,,289.3,121.14,77.26,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,14813,,,442.77,249.78,134.21,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,14893,,,271.89,109.73,71.72,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,14900,,,383.63,188.88,110.47,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,14900,,,349.26,166.41,96.76,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,14900,,,312.48,136.27,86.47,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,14900,,,295.38,124.18,78.31,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,14900,,,272.1,109.29,71.58,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,14900,,,265.75,106.09,69.49,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,14900,,,265.47,107.23,71.41,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,14900,,,305.5,128.8,84.55,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15000,,,344.04,159.47,97.84,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15000,,,321.25,138.14,88.03,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15000,,,260.36,105.33,68.43,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15100,,,270.64,109.53,71.07,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15100,,,284.21,116.22,75.66,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15100,,,259.22,102.94,69.89,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15143,,,262.62,106.08,68.56,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15200,,,321.6,144.99,88.01,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15274,,,686.38,557.74,249.91,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15300,,,434.86,240.39,131.21,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15300,,,364.41,178,104.95,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15300,,,350.92,158.79,98.59,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15400,,,354.59,168.86,98.96,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15404,,,629.41,488.67,212.66,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15500,,,410.42,213.02,119.98,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15500,,,374.2,180.86,107.94,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15500,,,338.87,158.2,95.31,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15557,,,578.3,399.24,188.66,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15600,,,367.37,172.54,105.68,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15600,,,344.88,160.16,96.96,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15682,,,588.66,424.89,197.51,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15700,,,392.78,201.84,114.42,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15700,,,376.54,184.9,108.12,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15700,,,339.74,154.64,94.42,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15800,,,316.96,137.93,86.49,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15800,,,267.61,107.61,70.43,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15800,,,234.43,89.83,59.67,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15803,,,526.49,322.63,169.98,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15900,,,305.54,134.11,84.06,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15900,,,299.47,126.73,80.87,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15900,,,279.99,116.82,74.29,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,15950,,,494.84,302.75,150.86,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,16000,,,249.38,95.94,63.77,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,16072,,,482.38,283.87,149.27,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,16152,,,476.37,276.03,149.98,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,16234,,,416.9,218.42,122.57,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,16304,,,487.55,279.18,151.4,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,16466,,,630.78,497.92,214.44,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,16798,,,512.75,318.48,163.08,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,16800,,,360.33,170.6,104.41,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,16800,,,357.9,162.89,105.97,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,16800,,,340.45,155.02,94.5,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,16800,,,333.86,150.58,93.3,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,16800,,,245.74,95.85,64.36,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,16900,,,407.33,215.25,120.04,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,16900,,,369.1,179.22,106.09,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,16900,,,360.87,170.8,104.43,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,16900,,,360.67,170.12,102.69,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,16900,,,343.76,155.26,95.99,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,16900,,,305.44,129.82,82.72,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17000,,,374.75,181.12,109.01,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17082,,,407.13,215.06,118.13,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17100,,,330.52,147.16,93,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17100,,,317.09,138.07,85.03,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17200,,,415.41,226.72,120.26,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17400,,,294.42,126.3,79.51,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17419,,,332.42,158.84,91.75,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17500,,,311.21,129.9,85.54,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17500,,,302.23,128.63,80.83,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17500,,,300.93,131.96,81.18,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17500,,,291,123.99,77.28,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17500,,,281.57,114.16,76.08,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17500,,,252.07,98.57,66.48,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17600,,,315.53,142.84,87.59,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17600,,,316.19,136.46,86.18,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17600,,,314.23,135.21,84.69,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17600,,,302.31,129.24,82.7,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17600,,,254.72,100.2,67.79,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17600,,,244.58,93.02,65,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17700,,,369.77,180.87,105.78,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17700,,,286.99,118.29,78.17,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17700,,,279.66,116.2,74.37,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17700,,,272.38,110.98,73.83,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17700,,,246.65,97.92,65.43,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17700,,,238.84,94.35,62.33,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17700,,,235.73,91.13,61.7,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17800,,,376.79,185.63,106.55,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17800,,,330.17,148.54,91.54,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17800,,,244.77,96.33,64.9,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17900,,,450.07,249.83,139.3,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,17900,,,393.44,196.41,113.03,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,18031,,,574.1,395.53,190.5,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,18312,,,438.13,239.08,131.42,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,18371,,,370.25,182.67,105.37,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,18442,,,342.21,156.85,96.53,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,18507,,,271.52,112.48,71.49,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,18733,,,317.87,140.29,86.76,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,19012,,,373.08,187.63,105.38,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,19243,,,347.95,163.58,97.18,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,19496,,,299.57,127.97,81.83,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,19500,,,299.84,128.75,81.84,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,19750,,,263.62,105.28,71.6,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,19808,,,162.59,56.85,41.21,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,20062,,,284.88,122.37,75.45,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,20315,,,250.36,97.16,65.85,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,21071,,,340.02,159.64,94.68,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,21573,,,297.32,126.98,80.03,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,21686,,,268.53,109.54,71.92,,30.3435,-87.48533
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,21824,,,283.63,115.8,74.68,,24.1,101.21667
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,21937,,,388.28,191.14,114.31,,36.13333,139.3
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,22049,,,408.33,203.65,119.51,,34.4,135.46667
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,22188,,,325.65,146.29,91.78,,35.66667,139.3
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,22301,,,463.75,272.14,140.34,,34.98333,136.1
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,22413,,,278.99,112.5,75.94,,37.11667,138.8
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,22548,,,432.68,231.08,129.5,,34.73333,135.7
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,22660,,,470.21,266.07,146.44,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,22852,,,434.43,233.14,130.43,,,
land_plant_d13c_1_cui_2020.xlsx,NA,Land Plant 𝛿¹³C,10.1130/G47681.1,22912,,,508.41,310.92,161.11,,,
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Bev 1,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,389.22,567.82,179.33,,,
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Bev 2,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,460.45,785.24,223.18,,,
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Bev 3,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,459.3,796.36,219.96,,,
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Bev 4,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,624.33,1814.24,320.19,,,
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Bef 1,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,705.82,2832.13,374.84,,,
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Bef 2,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,550.56,1307.53,274.61,,,
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Bef 3,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,533.78,1201.63,264.44,,,
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Bef 4,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,638.32,2096.24,329.77,,,
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Que 1,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,648.39,2175.66,338.08,,,
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Que 2,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,515.14,1071.01,254.02,,,
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Que 3,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,600.89,1681.39,308.29,,,
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Que 4,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,529.48,1155.59,260.76,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Que 5,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,488.83,926.96,237.09,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Que 6,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,535.75,1232.21,267.37,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Que 7,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,500.41,945.93,245.12,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Que 8,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,386.1,544.92,179.23,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Que 9,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,439.61,707.06,206.72,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Que 10,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,613.24,1951.04,314.96,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Que 11,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,531.57,1210.93,260.48,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Que 12,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,745.5,3371.26,407.42,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Que 13,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,512.83,1008.89,253.74,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Que 14,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,681.86,2473.63,360.1,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Que 15,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,535.96,1225.02,266.94,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Que 16,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,455.86,788.25,215.84,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Que 17,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,436.4,706.68,206.44,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P37 Que 18,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,527.02,1223.95,258.99,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Bev 1,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,713.59,2871.77,378.58,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Bev 2,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,530.17,1215.52,261.54,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Bev 3,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,753.98,3336.87,414.43,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Bev 4,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,804.17,4193.2,434.45,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Bev 5,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,534.52,1166.94,263.72,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Bev 6,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,453.92,746.6,218.77,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Bev 7,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,622.5,1824.34,324.88,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Bev 8,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,644.51,2247.25,332.02,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Bev 9,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,584.16,1640.76,298.09,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Bef 1,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,509.17,1065.34,245.77,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Bef 2,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,582.35,1560.09,295.77,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Bef 3,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,825.38,4463.12,458.89,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Bef 4,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,576.46,1458.29,294.87,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Bef 5,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,673.6,2519.81,352.46,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Bef 6,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,672.55,2439.16,352.56,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Bef 7,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,596.8,1724.62,302.48,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Laur 1,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,615.95,1741.59,311.2,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Laur 2,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,621.53,1909.15,315.62,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Laur 3,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,539.11,1156.71,265.52,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Laur 4,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,539.22,1189.91,268.97,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Laur 5,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,935.42,6130.22,539.88,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Laur 6,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,389.27,535.92,177.98,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Que 1,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,533.26,1204.66,261.03,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Que 2,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,782,3534.48,432.25,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Que 3,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,576.53,1462.84,289.41,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Que 4,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,491.78,990.8,239.11,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Que 5,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,649.69,2053.05,337.26,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Que 6,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,551.41,1356.78,280.02,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Que 7,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,691.43,2573.9,365.76,,47,-116.3
land_plant_d13c_1_steinthorsdottir_2021.xlsx,P33 Que 8,Land Plant 𝛿¹³C,10.1029/2020PA003900,15780,39,39,591.91,1645.21,300.39,,47,-116.3
